,author,published_at,updated_at,like_count,text
595,TECH & TOM,2021-04-03T04:42:17Z,2021-04-03T04:42:17Z,0,guy reached that platform with cheats...ban him from csgo forever never take him in any tournaments again..instead why not blacklist india the country of cheats
596,kahhing,2021-04-02T15:33:28Z,2021-04-02T15:33:28Z,0,NICE HACK
597,KnighT,2021-04-01T10:34:57Z,2021-04-01T10:34:57Z,0,Skrossi (forsaken) is back!
598,Джекоб Жако,2021-03-27T21:44:45Z,2021-03-27T21:44:45Z,27,Forsaken now: helo ur compooter has viris
599,CharmOFsleep,2021-03-27T18:56:48Z,2021-03-27T18:56:48Z,0,WORKING VAC BAN REMOVER !! GO TO MY PROFILE !
600,Benedict Duras,2021-03-26T19:10:01Z,2021-03-26T19:10:01Z,0,Thank goodness Doublelift know where to find the cheat.
601,Rex Galilae,2021-03-25T13:45:23Z,2021-03-25T13:45:23Z,0,"He talked so much smack for someone who was cheating. Feels even better knowing how he was caught lmao.<br><br>Also, I can tell the dislikes are by salty Indians. We have a penchant for taking all attacks on Indian people as a personal affront. Really hurts our ego for some reason"
602,c,2021-03-24T08:46:29Z,2021-03-24T08:46:29Z,0,I wonder how proud the maker of the cheat must be right now.
603,Barsaa Bruce,2021-03-20T06:44:07Z,2021-03-20T06:44:07Z,0,😂😂😂hiscareergon
604,W Bryce,2021-03-17T19:39:38Z,2021-03-17T19:39:38Z,0,🤣🤣 wtf is this lmaoooooooooo. Csgo cheaters  ahahahahha.
605,FERATECHZ on Instagram or telegram,2021-03-16T08:24:31Z,2021-03-16T08:24:31Z,0,"<b>Am so grateful to those that recommended me to </b><b><a href=""http://www.youtube.com/results?search_query=%23joshtools"">#Joshtools</a></b><b> on íñßtágrãm, he unbanned my  banned account within a couple of minutes ☑️ WhatsApp+19785952704</b>"
606,Cynthia Nuhu,2021-03-15T23:10:21Z,2021-03-15T23:10:21Z,0,"<b>I got banned for no reason thank God someone recommended me to </b><b><a href=""http://www.youtube.com/results?search_query=%23joshtools"">#Joshtools</a></b><b> on íñßtágrãm, he helped me unbanned my account successfully completed ☑️</b>"
607,hehe,2021-03-15T19:14:59Z,2021-03-15T19:14:59Z,1,ban @FLIXTERN for hacking valorant
608,Dilek Dilek,2021-03-14T22:37:24Z,2021-03-14T22:37:24Z,0,Tiktok?
609,Mid Night,2021-03-14T18:26:11Z,2021-03-14T18:26:11Z,0,At This moment he knew He FUCCCKED UP
610,Leon Vi32,2021-03-14T15:19:52Z,2021-03-14T15:19:52Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m33s"">0:33</a> 😂"
611,tristan,2021-03-12T06:43:21Z,2021-03-12T06:43:21Z,0,Srsly? Word.exe? Couldn&#39;t he name it something less obvious?
612,Orochi意ッ,2021-03-10T18:30:35Z,2021-03-10T18:30:35Z,0,Looks like a good guy now
613,Tony Hu,2021-03-09T04:53:22Z,2021-03-09T04:53:22Z,2,Well at least he is going on his VACation
614,acid,2021-03-07T02:51:12Z,2021-03-07T02:51:12Z,0,Anyone in March 2021?
615,Akul Cambow,2021-03-06T16:47:51Z,2021-03-06T16:47:51Z,1,8.8 dislikes of forsaken different accounts
616,J dot J,2021-03-05T04:23:03Z,2021-03-05T04:23:03Z,0,Bad rep for team inda
617,_imeanidk,2021-03-04T12:19:24Z,2021-03-04T12:19:24Z,1,Here from TikTok
618,sadas,2021-03-04T00:25:31Z,2021-03-04T00:25:31Z,0,his heavy breathing always gets me
619,Chomper,2021-03-03T20:51:49Z,2021-03-03T20:51:49Z,0,India im not suprised
620,Maibam Augustdino,2021-03-02T11:18:41Z,2021-03-02T11:18:41Z,0,Fucking cheater
621,Juan Agustin,2021-03-02T10:19:06Z,2021-03-02T10:19:06Z,0,cheated this boy not deserved good life
622,momin abdullah,2021-03-02T07:22:48Z,2021-03-02T07:22:48Z,0,"<b>I got my banned account permanently unbanned through </b><b><a href=""http://www.youtube.com/results?search_query=%23joshtools"">#Joshtools</a></b><b> 0N ïñßtâgrám he is a professional.. WhatsApp him/+19785952704☑️</b>"
623,80sOutrunFan,2021-03-01T16:27:46Z,2021-03-01T16:27:46Z,0,Curry trying to cheat lmao
624,M.Candra Saputra,2021-02-28T09:58:14Z,2021-02-28T09:58:14Z,0,Kang citer nih boss
625,TeoToy,2021-02-26T14:53:32Z,2021-02-26T14:53:32Z,0,I do cheats but on bots just for fun
626,Marcel Laemmer,2021-02-26T12:26:56Z,2021-02-26T12:26:56Z,0,What a n00b man.
627,Silent Watcher 沉默守望者,2021-02-25T23:46:20Z,2021-02-25T23:46:20Z,0,Indian and Korean pro gamer like to cheat
628,JW,2021-02-24T14:11:22Z,2021-02-24T14:11:22Z,0,"Vietnamese can hide, but the Indian isn&#39;t."
629,Eren T.,2021-02-24T06:35:22Z,2021-02-24T06:35:22Z,1,I hate indiannnssssss so muuuchhhh
630,Darrshan Rajagopal,2021-02-24T00:08:50Z,2021-02-24T00:08:50Z,0,Currently on valorant rank leaderboeard xD
631,AKüMæ_ JP_,2021-02-20T14:43:18Z,2021-02-20T14:43:18Z,0,I feel bad for the whole team
632,ScarfaceRampage,2021-02-20T03:49:47Z,2021-02-20T03:49:47Z,0,His teammates definitely knew
633,XBOX RULES,2021-02-18T22:32:09Z,2021-02-18T22:32:09Z,0,egames are such a joke.
634,Baldwin IV,2021-02-16T23:39:17Z,2021-02-16T23:39:17Z,1,It&#39;s my homework bro I swear
635,akcha,2021-02-16T07:22:39Z,2021-02-16T07:22:39Z,0,noobsaken
636,ryanjs,2021-02-15T05:28:41Z,2021-02-15T05:28:41Z,1,Okay but come on he was seriously using ezfrags? That’s literally a free cheat with little to none adjustability.
637,XH,2021-02-14T18:22:32Z,2021-02-14T18:22:32Z,1,Download private cheats for free -- telegram :  A_PrivateCheats!
638,Fallen One,2021-02-14T11:47:22Z,2021-02-14T11:47:22Z,0,Looser using hacks 😊
639,Nenonism,2021-02-14T01:57:14Z,2021-02-14T01:57:14Z,0,Garbage ppl
640,Ritam Ghosh,2021-02-11T09:47:40Z,2021-02-11T09:47:40Z,0,He should&#39;ve named it is &quot;definitelynothax.exe&quot;
641,Ritam Ghosh,2021-02-11T09:46:15Z,2021-02-11T09:46:15Z,0,Respect ++
642,HyohDeltaStarHariee,2021-02-09T09:34:48Z,2021-02-09T09:34:48Z,0,The hackers come from india not just 1game ff pubg mobile thy hack game for win....boikot for india he
643,BlackSkullArmor,2021-02-09T09:14:33Z,2021-02-09T09:14:33Z,0,"Never play for rank<br><br>Just focus on the round, play the game<br><br>Well that didn&#39;t age well"
644,qwerty me,2021-02-08T16:25:53Z,2021-02-08T16:25:53Z,0,Had his teammate not called the referee maybe he wudv saved
645,K_Unknow,2021-02-07T16:56:12Z,2021-02-07T16:56:12Z,0,India ไปเก็บขี้ซะนะ
646,Haruka Yuuki,2021-02-06T19:05:46Z,2021-02-06T19:05:46Z,0,Lol you fucking cheat
647,the whole world _,2021-02-06T18:58:13Z,2021-02-06T18:58:13Z,0,Dorime
648,FFB Legend,2021-02-05T23:46:51Z,2021-02-05T23:46:51Z,0,Does this cat still stream?
649,Helen Hill,2021-02-05T09:15:19Z,2021-02-05T09:15:19Z,0,"<a href=""http://miniurl.es/girlxxwyna5"">miniurl.es/girlxxwyna5</a><br><br><br><br><br><br><br>Tuttavia, non si dovrebbe dimenticare che la pianificazione a lungo termine definisce in modo inequivocabile ogni partecipante come capace di prendere le proprie decisioni in merito allo sviluppo graduale e coerente della società. Le moderne tecnologie hanno raggiunto un livello tale che la convinzione di alcuni oppositori crea i presupposti per la distribuzione delle riserve e delle risorse interne.Nel quadro della specificazione degli standard moderni, gli elementi del processo politico aggiungono solo differenze di fazione e si mescolano a dati non univoci al punto da essere completamente irriconoscibili, il che aumenta il loro stato di inutilità. Ma i rappresentanti delle moderne riserve sociali illuminano caratteristiche estremamente interessanti del quadro nel suo insieme, ma le conclusioni concrete, ovviamente, sono presentate in una luce estremamente positiva.🔥<br>紳士、一部の敵の有罪判決は、優先順位の要件をテストするための興味深い実験です。ユーザーエクスペリエンスを向上させるための私たちの探求では、現在の困難な経済状況を克服するマインドダイアグラムが可能な限り詳細に記述されているという事実を見逃しています。"
650,Laurence Nalilin,2021-02-04T13:45:23Z,2021-02-04T13:45:23Z,0,dont use hack
651,Mihir Joshi,2021-02-04T06:52:24Z,2021-02-04T06:52:24Z,3,Forsaken : Shame of India
652,Hansel Finn,2021-02-03T14:33:53Z,2021-02-03T14:33:53Z,1,I like how he looks at a split second camera and the expression just tell us I&#39;m fucked
653,Mihir Joshi,2021-02-03T07:18:37Z,2021-02-03T07:18:37Z,3,Desh ka naam atleast is tarah Roshan mat karo guys kabhi😂<br>Kuch bhi nahi kiya life mei to bhi chalega🖖🏻😅
654,Mihir Joshi,2021-02-03T06:59:36Z,2021-02-03T06:59:36Z,1,What a big time loser!
655,LauvShawn,2021-02-03T06:41:21Z,2021-02-03T06:41:21Z,0,I&#39;m not surprise with player from India make a cheat everyware.
656,Zero Two,2021-02-02T05:21:19Z,2021-02-02T05:21:19Z,0,ooh
657,life is beautiful,2021-02-02T00:13:21Z,2021-02-02T00:13:21Z,3,Man this guy have put Indians name into shame 😂😂😂😂
658,Nicholas T,2021-02-01T03:17:52Z,2021-02-01T03:17:52Z,0,Face it lvl 10 experience
659,Amirul Akmal,2021-01-31T11:45:28Z,2021-01-31T11:45:28Z,0,His friend be like : Really bruh?
660,Hircine92h,2021-01-31T04:37:22Z,2021-01-31T04:37:22Z,0,csgo is trash outdated game. even &quot;pro&quot; players of this game cheat and use hax LIVE on tournaments! its ridiculous!
661,Professor Paradox,2021-01-30T10:30:58Z,2021-01-30T10:30:58Z,4,I am from india and when ever i see this i think &quot; A single fish can ruin the whole pond &quot; : (
662,Po,2021-01-30T09:44:54Z,2021-01-30T09:44:54Z,0,Actual smooth brain
663,Molten Liquid,2021-01-30T01:24:06Z,2021-01-30T01:24:06Z,0,This is why you should turn on hidden files
664,gerrick bohayo,2021-01-29T16:47:11Z,2021-01-29T16:47:11Z,2,The player next to him. Pretend dont know his teammates doin lol
665,Laura Texas,2021-01-29T12:11:25Z,2021-01-29T12:11:25Z,0,"<a href=""http://tinyurl.com/milfhotiglab"">tinyurl.com/milfhotiglab</a><br><br><br><br><br><br><br>Come comunemente si crede, chiari segni della vittoria dell&#39;istituzionalizzazione ci richiamano a nuove conquiste, che, a loro volta, devono essere oggettivamente considerate dalle autorità competenti. Come già più volte accennato, la ricerca approfondita dei concorrenti è solo un metodo di partecipazione politica ed è oggettivamente revisionata dalle autorità competenti.<br>Tenendo conto dell&#39;attuale situazione internazionale, la convinzione di alcuni avversari dipende direttamente dal tempestivo completamento del super compito. Il compito dell&#39;organizzazione, in particolare l&#39;analisi semantica delle controazioni esterne, determina in gran parte l&#39;importanza degli esperimenti che colpiscono per scala e grandezza!🔥<br>Apenas os elementos do processo politico foram verificados em tempo habil. Em sua busca pela melhoria da qualidade de vida, eles esquecem que o inicio do trabalho diario de formacao de uma posicao captura inequivocamente a necessidade de raciocinio cuidadoso."
666,Fun time,2021-01-28T20:35:45Z,2021-01-28T20:35:45Z,1,Who is here after xhade cheating 😂
667,Datesh Kohli,2021-01-28T20:25:16Z,2021-01-28T20:25:16Z,1,Who came here after seeing binks vdo
668,the daddy wolf,2021-01-27T14:57:52Z,2021-01-27T14:57:52Z,0,stupid shit cheat
669,Gabriel,2021-01-26T10:53:14Z,2021-01-26T10:53:14Z,2,Imagine an Olympic sprinter grabbing a syringe and sucking all the dope out of his veins.<br>This is the same level.
670,Keith,2021-01-26T10:31:46Z,2021-01-26T10:31:46Z,4,Even with the power of gamer chair could not beat the admin.
671,Hello there,2021-01-26T01:31:38Z,2021-01-26T01:31:38Z,1,shroud.bak<br>shroud.exe<br>shroud.exe.log
672,Ezra.k,2021-01-26T01:20:31Z,2021-01-26T01:20:31Z,0,India fucking noob
673,Sockico,2021-01-25T02:12:13Z,2021-01-25T02:12:13Z,0,is that a fucking troll face?
674,Goj,2021-01-23T14:17:09Z,2021-01-23T14:17:09Z,6210,Imagine cheating at a professional tournament with millions of people watching
675,Bite Me,2021-01-23T12:19:06Z,2021-01-23T12:19:06Z,0,bntet said most of people already knew forsaken was cheating. I think even his teammate also knew it all along
676,raghav,2021-01-23T08:54:00Z,2021-01-23T08:54:00Z,1,Mythpat
677,Jeiah Adriano,2021-01-22T16:20:03Z,2021-01-22T16:20:03Z,1,Word.exe
678,Arjun Raj,2021-01-22T09:43:20Z,2021-01-22T09:43:20Z,0,His teammate is rethinking all the life choices he made that led him to be in the team with that clown
679,steam hvr,2021-01-21T15:40:50Z,2021-01-21T15:40:50Z,0,"here&#39;s the word.exe <br><a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk"">https://www.youtube.com/watch?v=-z-kmSF5Qxk</a>"
680,ROGUE,2021-01-21T15:32:33Z,2021-01-21T15:32:33Z,0,<del>lol</del>
681,kenny1513,2021-01-21T09:53:39Z,2021-01-21T09:53:46Z,0,dry run more like setting up ezfrags
682,steam hvr,2021-01-20T14:35:06Z,2021-01-20T14:35:06Z,0,"Here is the latest CSGO hack anti ban, undetected, it worked for me 👍<br><a href=""https://www.youtube.com/watch?v=uo8aYXlj9ys"">https://www.youtube.com/watch?v=uo8aYXlj9ys</a>"
683,Psychokinesis87,2021-01-20T10:46:31Z,2021-01-20T10:46:31Z,2,The way his teammate was looking at him like he was gonna kill him...I would too smh
684,Christian,2021-01-19T05:10:34Z,2021-01-19T05:10:34Z,0,"Just leave him alone, he already got a VACation ForFxxKsaken 🤣🤣🤣"
685,BAPAK有LORD,2021-01-18T12:18:11Z,2021-01-18T12:18:11Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m10s"">0:10</a>. Bruh"
686,Ethan Benton,2021-01-16T00:12:52Z,2021-01-16T00:12:52Z,1,ahh fuck<br><br><br><br>I con&#39;t believe yup dun thes
687,Yan Salas,2021-01-14T22:04:12Z,2021-01-14T22:04:12Z,0,This guy is trash lol you could see how slow his reflex is. Lmao its obvious hes not a pro material
688,Asif Hossain,2021-01-14T08:53:48Z,2021-01-14T08:53:48Z,0,Lol
689,Muhammad Ali,2021-01-14T05:27:27Z,2021-01-14T05:27:27Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=1m08s"">1:08</a>   LLLLOOOOLLLOOLLLL"
690,SyFer TM,2021-01-13T20:28:50Z,2021-01-13T20:28:50Z,0,only Indians can do hacks
691,Josiah Ernst,2021-01-13T20:28:19Z,2021-01-13T20:28:19Z,0,Who on optic decided to sign this guy?
692,Crystallina ZiViona,2021-01-13T13:46:44Z,2021-01-13T13:46:44Z,1,hmm the Word.exe man ~
693,UTKARSH MANI,2021-01-13T04:44:53Z,2021-01-13T04:44:53Z,1,"People who are thinking where he is now? i live in india, jaipur and forsaken lives near me he has applied and joined indian army now... he has changed now i guess he is a much better person now."
694,✙Nostro200✙,2021-01-10T16:20:10Z,2021-01-10T16:20:10Z,1,Lol indians<br>Not surprised at all
695,1.8 Million Volts,2021-01-10T04:33:35Z,2021-01-10T04:33:35Z,0,Ofcourse he was Indian lmao
696,Hekt1c,2021-01-10T02:12:08Z,2021-01-10T02:12:08Z,4,"“You admin, that’s just my homework assignment. Why you stopping me”"
697,jet li,2021-01-09T16:03:29Z,2021-01-09T16:03:29Z,0,HAHAHAHAAH in ya face
698,RochamBeau Gaming,2021-01-09T06:48:10Z,2021-01-09T06:48:10Z,0,What kind of cheats were they?
699,Javidan,2021-01-09T04:22:32Z,2021-01-09T04:22:52Z,0,"<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=0m30s"">0:30</a> i love it!"
700,Cyrille Yong,2021-01-08T18:47:03Z,2021-01-08T18:47:03Z,0,He wasn&#39;t even using hacks. This is just how pro players play in India. Referee trying to make up stuff.
701,Subin Dhanuki,2021-01-08T17:54:24Z,2021-01-08T17:54:24Z,0,Why am I getting this recommended 😂😂
702,FRuby,2021-01-08T12:42:20Z,2021-01-08T12:42:20Z,0,"Pentagon,hexagon,octagom,hiscareergon"
703,Quemasdara,2021-01-08T07:14:21Z,2021-01-08T07:14:21Z,0,Fucking noob! fucking cheater
704,Joseph Steward,2021-01-07T22:00:58Z,2021-01-07T22:00:58Z,25,"In my view the real one is <a href=""http://whav.monster/sm-guide/"">whav.monster/sm-guide/</a><br>I used it today<br>&quot;<a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=1m09s"">1:09</a>&quot;"
705,LINK JOKER,2021-01-07T20:47:20Z,2021-01-07T20:47:20Z,5,Im suprised Nobody is talking about the hilarious convo in the end 👽🤣
706,Joshua Solomon,2021-01-07T11:28:16Z,2021-01-07T11:28:16Z,167,The rage in his teammate eyes. He was like... So all these days you were able to defeat me cuz of hacks
707,rohan maini,2021-01-06T19:58:54Z,2021-01-06T19:58:54Z,1,"how marzil looks into his screen was like....bro, wtf MC"
708,Amith Creations,2021-01-06T13:45:48Z,2021-01-15T13:01:55Z,0,Telugodi paruvu theesavga
709,LORD MILAN,2021-01-06T05:11:07Z,2021-01-06T05:11:07Z,0,That guy must be selling pani puri right now 😂
710,Haryulis,2021-01-05T10:54:41Z,2021-01-05T10:54:41Z,0,He would&#39;ve done this in 2020
711,Lokeswar,2021-01-04T14:28:53Z,2021-01-04T14:28:53Z,1,What game is this?
712,Mas Owel,2021-01-04T04:42:57Z,2021-01-04T04:42:57Z,0,you are poor  forsaken trash player
713,Shikitsumi,2021-01-04T03:34:38Z,2021-01-04T03:34:38Z,0,You better not use hacks when playing esports in China cause they&#39;d know if you&#39;re hacking.
714,Haze10,2021-01-03T15:12:38Z,2021-01-03T15:12:38Z,0,this dude just ended the pro scene in india . i mean something big happened in esports for the first time in India and this guy had the audacity to cheat that too on a freaking OPtic roster . now maybe valorant can give way to something
715,Erlgaming MLBB,2021-01-02T23:44:54Z,2021-01-02T23:44:54Z,0,bobo forsaken mamatay sana kayo mga indo
716,SwitchBlade,2021-01-02T14:34:38Z,2021-01-02T14:34:38Z,0,I liked the Hiscareer joke gone lol
717,Rio,2021-01-02T08:07:14Z,2021-01-02T08:07:14Z,0,The file should name “John Xena.Exe” so that admin can’t see
718,Helmut,2021-01-01T16:59:39Z,2021-01-01T16:59:39Z,0,final song ?
719,JCKFPV,2021-01-01T09:27:25Z,2021-01-01T09:27:25Z,0,Fuck you forsaken for hacking.
720,Twilight Sparkle,2021-01-01T07:52:32Z,2021-01-01T07:52:32Z,0,Forsaken has now 1 Year VACation
721,THE DRASTIC GAMER,2020-12-31T18:47:03Z,2020-12-31T18:47:03Z,0,Only a few people observed marzils face xD
722,BronGuero Nole,2020-12-31T15:33:03Z,2020-12-31T15:33:03Z,0,Forsaken was WWE fan in childhood. He was a big fan of Eddie Guerrero. Eddie used to say &quot;If you cant win then CHEAT to win; Latino Heat&quot;. Forsaken just took Eddie&#39;s words seriously.
723,Katsuo,2020-12-31T13:21:31Z,2020-12-31T13:21:31Z,0,Forsaken to Forgotten Real Quick 😂
724,Ado,2020-12-30T15:36:00Z,2020-12-30T15:36:00Z,0,"Song name? <a href=""https://www.youtube.com/watch?v=-z-kmSF5Qxk&amp;t=1m00s"">1:00</a>?"
725,Christian Jonah Zapanta,2020-12-30T10:49:27Z,2020-12-30T10:49:27Z,0,India where most scammers and hackers come from
726,Manoj Das,2020-12-30T05:48:05Z,2020-12-30T05:48:05Z,0,This guy ruined our countries gaming reputation
727,Cak Mat,2020-12-30T00:57:55Z,2020-12-30T00:57:55Z,0,What a loser
728,Randolph Verkkoperä,2020-12-29T22:50:00Z,2020-12-29T22:50:00Z,0,ocsaken
729,mikael facelo,2020-12-29T04:53:01Z,2020-12-29T04:53:01Z,0,He&#39;s below their cast system. beyond untouchables
730,The Undead Studio,2020-12-29T03:23:22Z,2020-12-29T03:23:22Z,1,"This video is 2 year&#39;s old, well his face will be here and all around the world YouTube video for the rest of his life"
731,Gony,2020-12-27T20:38:55Z,2020-12-27T20:38:55Z,0,"Bro he ruined the reputation of indian eSports. <a href=""http://www.youtube.com/results?search_query=%23forsakenkimkb"">#ForsakenKiMKB</a>"
732,sukant samal,2020-12-27T13:05:36Z,2020-12-27T13:05:36Z,0,His teamate marzil would be ike
733,Hououin Kyouma,2020-12-26T20:44:18Z,2020-12-26T20:44:18Z,1,That&#39;s why mobile games are unplayable it&#39;s a hack fiesta for indians
734,Athish.M,2020-12-26T17:28:20Z,2020-12-26T17:28:20Z,0,Indian esports never forgots this cheater forsaken
735,Bane vs. Pink guy,2020-12-26T15:23:48Z,2020-12-26T15:23:48Z,7,"Me: <b>gimme some tipss forsaken</b><br>Forsaken: <b>first, you mus know haw to yus microsoft werd</b>"
736,Justyn Lim,2020-12-25T20:41:30Z,2020-12-25T20:41:30Z,0,Is there an unedited version of this scene?
